date,open,high,low,close,log_return,cumulative_log_return,decision
2024-04-01 12:49:00,7646.138522408444,7596.479182416352,7594.166411502354,7548.766050226653,0.00022384045323669953,-0.0032220772412817717,Sell
2024-04-01 12:59:00,7660.086756348447,7598.0166736665315,7592.956426812212,7572.63747571417,0.003157305507641536,-6.477173364023573e-05,Buy
2024-04-01 13:09:00,7669.621681893371,7597.168402631954,7594.468907674888,7567.732388285231,-0.0006479481868159903,-0.000712719920456226,Sell
2024-04-01 13:19:00,7661.721315013288,7603.424401511979,7602.384224189566,7580.213110743316,0.0016478439644577753,0.0009351240440015493,Sell
2024-04-01 13:29:00,7664.554550032352,7639.847039059228,7596.838461026414,7568.549902856721,-0.0015398234404530489,-0.0006046993964514996,Buy
2024-04-01 13:39:00,7671.09278469173,7639.210835783294,7590.334793316901,7587.516240915294,0.002502806173995901,0.0018981067775444014,Sell
2024-04-01 13:49:00,7671.910064024154,7646.209071818576,7581.915316514664,7615.202734403096,0.0036423121602357504,0.005540418937780152,Hold
2024-04-01 13:59:00,7668.586461405639,7638.892734145331,7567.697996405497,7607.518097431084,-0.0010096273471320147,0.004530791590648137,Hold
2024-04-01 14:09:00,7665.426314653609,7636.347921041595,7565.227610996457,7624.74040440381,0.0022612949103301833,0.006792086500978321,Hold
2024-04-01 14:19:00,7659.487418171343,7637.037141257189,7561.395992811008,7645.2327696625,0.002684009634749509,0.00947609613572783,Hold
2024-04-01 14:29:00,7658.779109416576,7635.605683886334,7549.296145909591,7641.526703605077,-0.0004848726947672672,0.008991223440960563,Hold
2024-04-01 14:39:00,7663.573814833452,7632.053548929032,7541.78415762496,7643.761243433817,0.0002923778541039582,0.00928360129506452,Hold
2024-04-01 14:49:00,7665.589770520094,7630.144939101228,7522.323570525181,7645.7777793768255,0.00026377982379884984,0.00954738111886337,Buy
2024-04-01 14:59:00,7666.788446874316,7623.199720005612,7525.096452106756,7637.875138519086,-0.0010341299432099493,0.00851325117565342,Buy
2024-04-01 15:09:00,7666.134623408378,7626.857888842236,7511.232044198882,7622.614866517935,-0.0019999720956180925,0.006513279080035328,Sell
2024-04-01 15:19:00,7667.387785051427,7620.495856082894,7501.098422418945,7614.548722745897,-0.0010587462001386582,0.005454532879896669,Sell
2024-04-01 15:29:00,7668.531976116818,7611.217891642183,7490.006896092646,7616.456256746041,0.0002504803869062975,0.005705013266802967,Hold
2024-04-01 15:39:00,7674.525357887913,7612.225213495745,7446.69952739132,7613.240699431512,-0.0004222746350847429,0.005282738631718224,Hold
2024-04-01 15:49:00,7674.852269620884,7623.570838583243,7477.100392731129,7610.406648917013,-0.0003723221488766844,0.00491041648284154,Hold
2024-04-01 15:59:00,7673.871534421976,7624.578160436808,7495.149331025745,7615.747744117415,0.0007015685355087809,0.005611985018350321,Hold
2024-04-01 16:09:00,7673.163225667212,7617.791992160173,7512.139532716485,7626.64793840395,0.0014302471044181978,0.007042232122768519,Hold
2024-04-01 16:19:00,7674.852269620887,7609.362298754041,7478.965785795097,7620.761833489216,-0.0007720793623557024,0.006270152760412817,Hold
2024-04-01 16:29:00,7673.054255089558,7605.492062158769,7469.235492245207,7620.816334460649,7.15161787478698e-06,0.006277304378287604,Hold
2024-04-01 16:39:00,7672.563887490105,7594.888674226527,7479.318697996388,7630.790012232831,0.0013078857357294792,0.0075851901140170834,Hold
2024-04-01 16:49:00,7666.189108697215,7600.667520649598,7485.7215336483905,7636.022105490367,0.0006854205608908186,0.008270610674907902,Hold
2024-04-01 16:59:00,7663.3013883893245,7603.636469270628,7476.898728616106,7633.678563718759,-0.0003069532063237457,0.007963657468584157,Hold
2024-04-01 17:09:00,7662.048226746278,7594.888674226531,7469.84048459028,7643.924746348102,0.001341333972039511,0.009304991440623668,Hold
2024-04-01 17:19:00,7644.068081432992,7593.40419991602,7462.126832190627,7634.932086061711,-0.001177137978766713,0.008127853461856955,Hold
2024-04-01 17:29:00,7645.321243076038,7593.881352372971,7436.313825467603,7632.861049147267,-0.0002712948634823034,0.007856558598374652,Hold
2024-04-01 17:39:00,7646.138522408461,7591.283522329572,7436.616321640137,7632.370540404372,-6.42648282388009e-05,0.0077922937701358505,Hold
2024-04-01 17:49:00,7648.154478095101,7592.396878062459,7420.180696265711,7630.408505432793,-0.0002571006206005193,0.007535193149535331,Hold
2024-04-01 17:59:00,7646.574404719082,7604.21965560691,7408.988337881901,7630.190501547059,-2.8570816342032126e-05,0.007506622333193299,Hold
2024-04-01 18:09:00,7647.991022228614,7610.475654486933,7405.711296012766,7629.972497661323,-2.8571632657166836e-05,0.007478050700536132,Hold
2024-04-01 18:19:00,7636.71256744119,7610.687722245576,7421.491513013364,7626.86594228966,-0.0004072344905300259,0.007070816210006106,Hold
2024-04-01 18:29:00,7632.789626645563,7610.634705305912,7421.894841243413,7624.304396632326,-0.00033591463795846956,0.006734901572047636,Buy
2024-04-01 18:39:00,7620.922771416321,7619.554070953012,7435.782853510713,7625.268493289259,0.00012644244729701555,0.006861344019344652,Buy
2024-04-02 10:08:00,7622.03057869282,7647.562206914666,7428.032767512006,7626.731524229585,0.0001918477502141297,0.007053191769558782,Sell
2024-04-02 10:18:00,7609.950204106212,7645.1895103138595,7425.166297348102,7625.317260987271,-0.00018545223219309978,0.006867739537365682,Buy
2024-04-02 10:28:00,7610.47773138074,7648.903296297726,7431.748562168921,7627.170433511688,0.00024299938090820616,0.007110738918273888,Sell
2024-04-02 10:38:00,7625.354000522328,7647.355885471118,7432.279389977052,7627.2192012096975,6.393923215142577e-06,0.00711713284148903,Buy
2024-04-02 10:48:00,7638.647687840338,7652.72024300337,7435.7828535107155,7625.36602868528,-0.00024299782700494101,0.006874135014484089,Sell
2024-04-02 10:58:00,7636.95960056186,7665.873235029566,7440.507221003075,7622.976411482746,-0.0003134264896624205,0.006560708524821669,Buy
2024-04-02 11:08:00,7640.968807848246,7665.666913586019,7440.9849660303935,7626.146311853452,0.0004157485612618236,0.006976457086083493,Sell
2024-04-02 11:18:00,7638.542182385434,7666.38903863844,7432.173224415428,7625.3660286852755,-0.00010232207159985106,0.006874135014483642,Buy
2024-04-02 11:28:00,7644.978015134632,7668.864895961019,7430.262244306157,7624.195603933012,-0.00015350274096519412,0.006720632273518447,Sell
2024-04-02 11:38:00,7645.769306046418,7667.369065495295,7427.448856923064,7625.707402571347,0.00019826993557191274,0.00691890220909036,Buy
2024-04-02 11:48:00,7644.661498769914,7665.151109977154,7423.839227827775,7627.219201209684,0.0001982306323971805,0.00711713284148754,Sell
2024-04-02 11:58:00,7656.53086244671,7664.171083120304,7419.008694773789,7630.340333882385,0.0004091260740693731,0.007526258915556913,Buy
2024-04-02 12:08:00,7664.0217497449585,7663.294216985227,7422.2467444033855,7633.363931159062,0.000396181328427748,0.007922440243984662,Sell
2024-04-02 12:18:00,7589.58765130957,7656.330868265478,7427.077277457373,7629.072373734103,-0.0005623686090911109,0.007360071634893551,Buy
2024-04-02 12:28:00,7578.193062179843,7662.365770489261,7403.136943310691,7628.3896259619505,-8.949689963139313e-05,0.007270574735262158,Sell
2024-04-02 12:38:00,7561.206683940155,7665.047949255384,7380.258264780268,7625.902473363392,-0.0003260921718822269,0.0069444825633799305,Sell
2024-04-02 12:48:00,7566.323698503041,7664.119502759417,7360.299139194562,7630.779243164482,0.0006392962844470118,0.0075837788478269426,Buy
2024-04-02 12:58:00,7573.128800344406,7665.460592142479,7332.696093171777,7634.729426703363,0.0005175305602288833,0.008101309408055826,Buy
2024-04-02 13:08:00,7578.140309452388,7654.216073469111,7341.189338101865,7641.605672122905,0.0009002481078688954,0.009001557515924722,Sell
2024-04-02 13:18:00,7597.07853860781,7641.9399475779965,7348.3555135116285,7649.896180784764,0.0010843290023330769,0.010085886518257798,Buy
2024-04-02 13:28:00,7604.780436815863,7661.334163271516,7347.346940676181,7649.11589761659,-0.00010200438627696404,0.009983882131980834,Sell
2024-04-02 13:38:00,7607.9456004630065,7683.358977370275,7337.473543444952,7651.212908631062,0.00027411319771736015,0.010257995329698195,Buy
2024-04-02 13:48:00,7595.601462239138,7685.576932888418,7335.350232212433,7644.824340191631,-0.0008353233856566586,0.009422671944041536,Sell
2024-04-02 13:58:00,7579.142611273979,7695.944585426711,7373.569834397826,7649.067129918581,0.0005548345683090411,0.009977506512350577,Buy
2024-04-02 14:08:00,7584.681647656488,7678.097780559801,7373.675999959452,7650.578928556921,0.00019762530943303426,0.010175131821783612,Sell
2024-04-02 14:18:00,7583.837604017254,7672.21761941868,7401.119797639799,7659.01574031281,0.0011021601541287643,0.011277291975912377,Buy
2024-04-02 14:28:00,7573.867338528743,7661.746806158614,7399.845810900288,7660.917680535233,0.00024829614854681,0.011525588124459188,Sell
2024-04-02 14:38:00,7575.660931262125,7651.224412537662,7396.023850681748,7656.869961600327,-0.0005284991702047388,0.010997088954254448,Buy
2024-04-02 14:48:00,7565.057633044184,7652.823403725162,7409.241463104195,7653.94389971967,-0.00038222160399604884,0.010614867350258399,Sell
2024-04-02 14:58:00,7558.147025747914,7649.728582071943,7429.200588689901,7653.943899719668,-3.33066907387547e-16,0.010614867350258066,Buy
2024-04-02 15:08:00,7564.530105769659,7650.089644598151,7422.087496060951,7640.630318162691,-0.001740955286498401,0.008873912063759665,Sell
2024-04-02 15:18:00,7581.46373128189,7653.855010942903,7449.6905420837375,7633.949143535194,-0.0008748096889132213,0.007999102374846445,Buy
2024-04-02 15:28:00,7582.993560378009,7678.407262725128,7450.27445267268,7635.265871381487,0.00017246830937561083,0.008171570684222055,Sell
2024-04-02 15:38:00,7572.495767614973,7673.610289162638,7431.005403237546,7634.339285119278,-0.00012136348698596057,0.008050207197236094,Buy
2024-04-02 15:48:00,7583.415582197626,7700.638398267441,7420.601178198189,7640.337711974622,0.0007854080534515972,0.008835615250687691,Sell
2024-04-02 15:58:00,7594.915676782255,7692.437120886405,7390.556324258005,7652.383333383322,0.0015753408257571098,0.0104109560764448,Buy
2024-04-02 16:08:00,7591.328491315488,7675.673503598124,7387.371357409223,7651.359211725094,-0.00013383937383138378,0.010277116702613416,Sell
2024-04-02 16:18:00,7591.275738588032,7681.605245100135,7400.429721489231,7649.115897616592,-0.000293234570632013,0.009983882131981403,Buy
2024-04-02 16:28:00,7590.22068403898,7685.680093610208,7374.896903918157,7650.53016085891,0.00018487528939444852,0.010168757421375851,Sell
2024-04-02 16:38:00,7592.541804046887,7672.733423027565,7398.306410256708,7646.433674225993,-0.0005355947461218309,0.00963316267525402,Buy
2024-04-02 16:48:00,7597.078538607796,7679.335709221105,7397.191671859635,7639.167287222366,-0.0009507493449957816,0.008682413330258239,Sell
2024-04-02 16:58:00,7596.920280425441,7747.524946313752,7375.427731726287,7633.071324971001,-0.0007983063557219708,0.007884106974536268,Buy
2024-04-02 17:08:00,7599.557916798064,7774.346733975006,7332.059099802027,7636.972740811878,0.0005109894783488685,0.008395096452885137,Sell
2024-04-02 17:18:00,7593.491353141037,7810.5561473177,7326.273076693405,7638.289468658174,0.00017240003235307819,0.008567496485238215,Buy
2024-04-02 17:28:00,7584.25962583686,7825.204969809612,7304.296805436805,7634.3880528173,-0.0005109013688333289,0.008056595116404885,Sell
2024-04-02 17:38:00,7579.986654913215,7782.651172077816,7289.008964562646,7630.535404674437,-0.0005047713780411949,0.0075518237383636905,Buy
2024-04-02 17:48:00,7570.807680336491,7770.529787269365,7283.594520919714,7628.974838338089,-0.00020453688446561046,0.0073472868538980805,Sell
2024-04-02 17:58:00,7568.222796691322,7766.197036954855,7269.474501223446,7623.415320764846,-0.0007290028331907339,0.006618284020707347,Buy
2024-04-02 18:08:00,7568.275549418775,7760.832679422603,7214.586905862755,7623.12271457678,-3.8383295594532e-05,0.006579900725112815,Sell
2024-04-02 18:18:00,7566.059934865775,7754.178812868176,7163.733601843858,7627.414272001741,0.0005628074004238134,0.007142708125536628,Buy
2024-04-02 18:28:00,7569.119593058019,7745.100669352057,7120.630383823664,7621.074471260319,-0.0008315317292705015,0.006311176396266127,Sell
2024-04-02 18:38:00,7560.233167325758,7745.777287536878,7125.215665837056,7610.77314500079,-0.0013526038455226378,0.004958572550743489,Buy
2024-04-03 10:07:00,7569.442657698407,7740.782947608534,7150.372919804366,7597.307322159167,-0.0017708778421810737,0.003187694708562415,Sell
2024-04-03 10:17:00,7647.452458502019,7730.072863095529,7156.033301947011,7584.99571270397,-0.001621837230568376,0.001565857477994039,Buy
2024-04-03 10:27:00,7674.10580710992,7723.191772527588,7158.024917886089,7579.719308651739,-0.0006958791190898596,0.0008699783589041795,Sell
2024-04-03 10:37:00,7614.569160524382,7721.083051224511,7149.481933726357,7584.501049824071,0.0006306610188695833,0.0015006393777737628,Buy
2024-04-03 10:47:00,7619.228079183485,7717.476027942929,7165.205217455927,7579.609383567321,-0.0006451636510971566,0.0008554757266766062,Sell
2024-04-03 10:57:00,7656.661948874663,7715.866740632686,7178.150721059939,7583.786536775335,0.0005509522188328773,0.0014064279455094837,Buy
2024-04-03 11:07:00,7672.047215144264,7715.589277303332,7174.377132964842,7586.424738801446,0.00034781348852470624,0.0017542414340341898,Sell
2024-04-03 11:17:00,7672.155562089823,7706.044538773606,7170.289079195153,7583.731574233124,-0.00035506088942565957,0.0013991805446085302,Buy
2024-04-03 11:27:00,7673.076511127087,7701.6051255039665,7172.1758732427,7594.119494710947,0.001368826463326399,0.002768007007934929,Sell
2024-04-03 11:37:00,7674.647541837716,7692.837284296428,7174.953653368257,7583.291873895439,-0.0014268075615045345,0.0013411994464303946,Buy
2024-04-03 11:47:00,7673.022337654305,7687.121539711768,7172.228284188464,7579.719308651744,-0.00047122108752564636,0.0008699783589047481,Sell
2024-04-03 11:57:00,7666.142306611209,7683.680994427797,7172.333106079995,7570.045901222659,-0.0012770374470774538,-0.00040705908817270566,Buy
2024-04-03 12:07:00,7663.379459499412,7689.951665671166,7162.584670167661,7571.584852404558,0.0002032741667312003,-0.00020378492144150536,Sell
2024-04-03 12:17:00,7691.549665345158,7694.058122945584,7145.551112793963,7577.300956794474,0.0007546567758435048,0.0005508718544019994,Buy
2024-04-03 12:27:00,7726.7082491795645,7694.724034936031,7140.257607271675,7575.762005612574,-0.00020312080679778195,0.0003477510476042175,Sell
2024-04-03 12:37:00,7726.762422652346,7702.881456818995,7135.173745532447,7580.159008989431,0.0005802357370407402,0.0009279867846449577,Buy
2024-04-03 12:47:00,7720.857514119292,7702.659486155515,7135.697854990099,7573.563503924148,-0.0008704799069842699,5.750687766068786e-05,Sell
2024-04-03 12:57:00,7718.961442571983,7705.822568110135,7136.012320664691,7568.012287160866,-0.0007332416504845358,-0.000675734772823848,Buy
2024-04-03 13:07:00,7710.510380818258,7711.815776024147,7130.351938522045,7557.349553971991,-0.0014099146939035015,-0.0020856494667273497,Sell
2024-04-03 13:17:00,7686.186491539907,7718.141939933387,7129.408541498272,7550.809011448919,-0.0008658292674582455,-0.002951478734185595,Buy
2024-04-03 13:27:00,7709.047697053186,7720.250661236467,7132.18632162383,7553.062475679556,0.00029839558013687,-0.0026530831540487253,Sell
2024-04-03 13:37:00,7715.277646422919,7720.195168570596,7145.498701848197,7550.094498400178,-0.0003930274078031757,-0.003046110561851901,Buy
2024-04-03 13:47:00,7709.860299144889,7729.406951105101,7140.467251054736,7548.55554721828,-0.0002038528189710237,-0.0032499633808229247,Sell
2024-04-03 13:57:00,7709.9144726176655,7742.059278923576,7147.699961570337,7553.886913812719,0.0007060270985515916,-0.002543936282271333,Buy
2024-04-03 14:07:00,7705.418074376903,7753.268797429419,7144.555304824424,7551.193749244395,-0.00035659056140609517,-0.0029005268436774283,Sell
2024-04-03 14:17:00,7699.784033207752,7749.49529615022,7139.943141597083,7555.535790079038,0.0005748485723412656,-0.0023256782713361626,Buy
2024-04-03 14:27:00,7698.700563752148,7767.863368553359,7130.351938522047,7552.787662968502,-0.0003637898208074911,-0.002689468092143654,Sell
2024-04-03 14:37:00,7697.942135133225,7769.472655863605,7131.295335545821,7545.367719770057,-0.0009828940831121205,-0.0036723621752557745,Buy
2024-04-03 14:47:00,7713.164880984485,7760.871292653678,7141.148593349683,7546.741783325325,0.00018209032458740257,-0.0034902718506683718,Hold
2024-04-03 14:57:00,7722.157677466012,7765.810139916151,7144.450482932893,7548.88532247154,0.0002839947152377147,-0.003206277135430657,Sell
2024-04-03 15:07:00,7724.270442904442,7765.754647250282,7184.702089280589,7551.413599413233,0.000334864492206044,-0.002871412643224613,Buy
2024-04-03 15:17:00,7665.871439247288,7760.538336658456,7203.517618810304,7551.523524497655,1.4556782369168402e-05,-0.002856855860855445,Sell
2024-04-03 15:27:00,7574.968351921964,7757.208776706228,7204.932714345967,7564.000021579484,0.0016508194211354674,-0.0012060364397199774,Buy
2024-04-03 15:37:00,7599.671455509774,7746.665170190832,7206.557453664691,7562.406107855373,-0.00021074585944229438,-0.0014167822991622719,Sell
2024-04-03 15:47:00,7643.064407206783,7739.950557620499,7206.452631773158,7563.340471072954,0.00012354606285305486,-0.0012932362363092171,Buy
2024-04-03 15:57:00,7679.468980915134,7740.228020949852,7207.710494471525,7565.154234965908,0.00023978114635821488,-0.0010534550899510022,Hold
2024-04-03 16:07:00,7656.986989711317,7744.057014894917,7207.500850688462,7550.6441238222815,-0.0019198609634866045,-0.002973316053437607,Hold
2024-04-03 16:17:00,7659.099755149748,7742.392234918802,7197.962058559191,7554.601426861453,0.0005239640913388527,-0.002449351962098754,Hold
2024-04-03 16:27:00,7642.360152060642,7749.328818152617,7191.253457501241,7551.19374924439,-0.00045117488157887873,-0.002900526843677633,Hold
2024-04-03 16:37:00,7638.405488547683,7749.162340155002,7199.167510311791,7552.238037546393,0.00013828490351186964,-0.0027622419401657633,Sell
2024-04-03 16:47:00,7645.88142779136,7749.661774147838,7217.354108492323,7572.519215622144,0.0026818533206219935,-8.038861954376983e-05,Buy
2024-04-03 16:57:00,7643.118580679564,7761.370726646515,7191.14863560971,7584.171274570814,0.0015375469007186623,0.0014571582811748925,Sell
2024-04-03 17:07:00,7644.906305281313,7767.252949228787,7187.008170894255,7579.279608314059,-0.0006451917131824819,0.0008119665679924106,Buy
2024-04-03 17:17:00,7663.921194227192,7763.146491954372,7186.379239545073,7584.281199655234,0.0006596856221172677,0.0014716521901096784,Sell
2024-04-03 17:27:00,7680.173236061278,7759.761439336273,7194.6077580302135,7580.598709327115,-0.0004856603445066919,0.0009859918456029864,Buy
2024-04-03 17:37:00,7676.110225602757,7760.649321990202,7191.882388850421,7569.661163427186,-0.0014438759324247096,-0.0004578840868217232,Sell
2024-04-03 17:47:00,7660.724959333156,7758.818064016475,7179.7754603786525,7574.442904599518,0.0006314987416570708,0.00017361465483534762,Buy
2024-04-03 17:57:00,7640.73494787723,7757.819196030806,7181.505021588904,7564.824459712649,-0.0012706620405806995,-0.0010970473857453518,Sell
2024-04-03 18:07:00,7640.951641768351,7761.481711978258,7176.683214578506,7575.047492563841,0.0013504783180652111,0.00025343093231985935,Buy
2024-04-03 18:17:00,7652.707285361675,7759.927917333885,7165.991381642399,7571.255077151301,-0.0005007711254065845,-0.0002473401930867252,Sell
2024-04-03 18:27:00,7651.027907705485,7747.996994171726,7171.5469418935145,7571.200114609089,-7.259396381340884e-06,-0.0002545995894680661,Buy
2024-04-03 18:37:00,7664.452692571392,7750.355109965851,7181.602035811052,7570.660257065836,-7.130663342940066e-05,-0.00032590622289746675,Sell
2024-04-04 10:06:00,7677.577374757029,7753.4426386957475,7138.879464544402,7569.210067230839,-0.00019157229333790924,-0.000517478516235376,Buy
2024-04-04 10:16:00,7681.45277304019,7758.858467779333,7146.869015945893,7565.696145707576,-0.0004643466615468669,-0.000981825177782243,Sell
2024-04-04 10:26:00,7679.437565932947,7759.314004805055,7135.913283784568,7558.110537339904,-0.0010031348803576287,-0.0019849600581398714,Buy
2024-04-04 10:36:00,7673.081912748564,7759.668311380617,7140.123346798528,7558.389420000482,3.689778207876388e-05,-0.0019480622760611075,Hold
2024-04-04 10:46:00,7671.94512925217,7760.984307232703,7150.313612957312,7563.799743615658,0.0007155477011275533,-0.0012325145749335542,Sell
2024-04-04 10:56:00,7660.473950334015,7762.24968785971,7136.822274662581,7558.333643468364,-0.0007229271486286887,-0.0019554417235622427,Buy
2024-04-04 11:06:00,7660.370606379799,7766.754442891854,7138.018315291546,7538.867633760145,-0.0025787588226684507,-0.004534200546230693,Sell
2024-04-04 11:16:00,7686.826658659507,7769.082743245548,7133.090627900207,7527.043008951712,-0.0015697195498981065,-0.0061039200961288,Buy
2024-04-04 11:26:00,7694.319095340286,7773.486267827528,7114.958651965087,7534.182405062461,0.000948049902877863,-0.005155870193250937,Hold
2024-04-04 11:36:00,7700.468060616234,7776.21948998186,7104.911910681774,7537.58477352149,0.00045148899614903717,-0.0047043811971019,Hold
2024-04-04 11:46:00,7701.139796318648,7768.525975769659,7110.796430576284,7554.206180091833,0.002202709186990256,-0.0025016720101116437,Sell
2024-04-04 11:56:00,7707.288761594595,7766.147060190886,7123.043886616893,7566.030804900261,0.0015640796147252266,-0.0009375923953864171,Buy
2024-04-04 12:06:00,7704.911850647588,7765.337216589605,7138.831622919238,7551.640459614531,-0.0019037786151414723,-0.0028413710105278894,Hold
2024-04-04 12:16:00,7713.024351053669,7765.387831814687,7130.315813641004,7533.624639741308,-0.0023885332236089777,-0.005229904234136867,Hold
2024-04-04 12:26:00,7702.638283654803,7767.463056042978,7135.865442159406,7529.8876120895875,-0.0004961695076036841,-0.005726073741740551,Hold
2024-04-04 12:36:00,7673.34027263411,7767.9185930687,7135.674075658771,7547.56877277012,0.0023453782036244675,-0.0033806955381160833,Hold
2024-04-04 12:46:00,7661.145686036431,7766.956903792177,7126.297117127682,7541.9911195585955,-0.0007392731803114611,-0.004119968718427545,Hold
2024-04-04 12:56:00,7654.221641103851,7767.159364692498,7138.592414793449,7534.015075466117,-0.0010581111115854035,-0.0051780798300129485,Sell
2024-04-04 13:06:00,7629.677451977169,7785.785767522035,7152.322961213975,7554.763945412985,0.002750240161453633,-0.0024278396685593153,Buy
2024-04-04 13:16:00,7625.905397648227,7787.354839499525,7144.907509314388,7550.859588164916,-0.0005169409030134398,-0.002944780571572755,Hold
2024-04-04 13:26:00,7614.7442505927265,7820.001659676299,7148.2085814503325,7549.297845265688,-0.00020685120823165759,-0.0031516317798044127,Sell
2024-04-04 13:36:00,7615.209298386706,7820.15350535154,7160.503879116101,7562.014894587963,0.0016831168202737683,-0.0014685149595306444,Buy
2024-04-04 13:46:00,7621.099903777109,7817.3190527470415,7170.550620399416,7582.150222681563,0.002659154836545622,0.0011906398770149778,Sell
2024-04-04 13:56:00,7600.947832704677,7826.480408486571,7182.750234814863,7580.755809378681,-0.00018392428257015583,0.001006715594444822,Buy
2024-04-04 14:06:00,7581.1057934949,7833.465309547648,7161.173661868324,7580.644256314449,-1.4715404085454602e-05,0.0009920001903593674,Sell
2024-04-04 14:16:00,7574.801812287626,7832.250544145722,7160.121146114832,7588.5087473426975,0.0010369058484668316,0.002028906038826199,Buy
2024-04-04 14:26:00,7597.279122329952,7826.37917803641,7161.365028368957,7588.006758553657,-6.615336557706332e-05,0.0019627526732491356,Sell
2024-04-04 14:36:00,7593.300380092575,7829.567937216467,7108.739240694474,7582.484881874244,-0.0007279760015895069,0.0012347766716596287,Buy
2024-04-04 14:46:00,7590.355077397374,7835.8948403515005,7101.467313670366,7586.891227911347,0.0005809528525292024,0.001815729524188831,Sell
2024-04-04 14:56:00,7575.473547990039,7844.499428615147,7069.843999440518,7594.030624022098,0.0009405748487113995,0.0027563043729002304,Buy
2024-04-04 15:06:00,7559.610251017637,7852.29417327751,7045.396928984461,7584.660166626735,-0.0012346860101445879,0.0015216183627556426,Sell
2024-04-04 15:16:00,7554.804757146519,7860.13953316495,7075.537152834394,7581.982893085202,-0.0003530476136084898,0.0011685707491471528,Buy
2024-04-04 15:26:00,7553.87466155856,7870.971191332128,7087.593242374367,7586.445015654419,0.000588343462457139,0.0017569142116042919,Hold
2024-04-04 15:36:00,7556.303244482675,7878.107938068444,7117.972674350091,7586.612345250765,2.20561476006861e-05,0.001778970359204978,Hold
2024-04-04 15:46:00,7560.798706491141,7871.325497907686,7127.636682632132,7611.823337766854,0.003317580330671578,0.005096550689876556,Hold
2024-04-04 15:56:00,7550.309295138055,7869.098428004152,7132.038112146724,7632.516431181607,0.0027148576374149834,0.00781140832729154,Hold
2024-04-04 16:06:00,7546.123864992243,7868.845351878752,7138.401048292819,7653.153748064246,0.0027002191176234047,0.010511627444914944,Hold
2024-04-04 16:16:00,7555.579836803156,7861.708605142436,7128.832723261095,7640.827134466778,-0.001611956541762753,0.00889967090315219,Hold
2024-04-04 16:26:00,7553.822989581457,7860.54445496559,7130.267972015854,7649.026284687721,0.001072495697910551,0.009972166601062742,Hold
2024-04-04 16:36:00,7547.829040236837,7855.989084708364,7126.153592252211,7664.699490212105,0.002046949413530239,0.012019116014592981,Hold
2024-04-04 16:46:00,7538.734772265687,7854.824934531515,7126.919058254748,7663.751289166144,-0.00012371779259606888,0.011895398221996912,Hold
2024-04-04 16:56:00,7549.999263275405,7847.840033470439,7107.734566566141,7653.878842981743,-0.0012890306746192023,0.01060636754737771,Sell
2024-04-04 17:06:00,7553.512957718803,7845.967270142469,7109.743914822805,7659.233390064804,0.0006993414819669643,0.011305709029344673,Buy
2024-04-04 17:16:00,7564.570760820085,7845.663578791989,7107.208308689398,7657.113881844426,-0.00027676419139359106,0.011028944837951082,Sell
