date,open,high,low,close,log_return,cumulative_log_return
2024-04-01 18:07:00,7555.999390893368,7687.9210551655,7563.419562982531,7651.970741343136,0.001293002118133213,0.010952737786885835
2024-04-01 18:17:00,7556.015429130746,7677.919822340757,7558.457164791267,7647.670010223012,-0.000562200289959277,0.010390537496926557
2024-04-01 18:27:00,7571.372733049789,7695.228917996728,7574.899818257732,7665.74141777892,0.0023602077211719945,0.012750745218098552
2024-04-01 18:37:00,7580.611104051799,7706.084773677573,7581.952013942086,7677.047965737021,0.0014738584650034773,0.014224603683102029
2024-04-02 10:06:00,7615.264096713392,7730.465721775668,7611.103504060555,7707.763334964309,0.003992952456364446,0.018217556139466476
2024-04-02 10:16:00,7612.126915148266,7730.971567366013,7614.324448485269,7703.896397325283,-0.0005018197633929079,0.017715736376073567
2024-04-02 10:26:00,7606.125798254684,7724.375391243871,7605.431939239868,7697.302056266567,-0.0008563413401322959,0.01685939503594127
2024-04-02 10:36:00,7586.245090049035,7705.256931414215,7586.915619309456,7677.264359378772,-0.0026066046601128144,0.014252790375828456
2024-04-02 10:46:00,7596.691187325178,7716.439690859945,7596.794680745008,7687.746110193894,0.0013643664560928851,0.015617156831921341
2024-04-02 10:56:00,7576.668933973675,7711.987379386055,7582.542900382068,7674.644798048035,-0.0017056349366835577,0.013911521895237783
2024-04-02 11:06:00,7564.843127973142,7702.782268435296,7569.596915611631,7663.492010851209,-0.0014542560548690213,0.012457265840368761
2024-04-02 11:16:00,7574.555487542011,7701.770766240316,7575.293280003422,7667.13753280703,0.00047558673492852256,0.012932852575297284
2024-04-02 11:26:00,7584.527434158382,7704.658806791464,7581.146563919418,7675.137358537524,0.0010428474932373825,0.013975700068534666
2024-04-02 11:36:00,7601.44528475798,7712.354059121126,7593.638672111134,7687.64923504368,0.0016288554418543775,0.015604555510389044
2024-04-02 11:46:00,7610.903966059309,7711.81357789255,7601.330236497936,7691.82021015503,0.0005424082057541313,0.016146963716143176
2024-04-02 11:56:00,7604.074616100098,7715.78478474312,7597.10181450985,7692.521228769819,9.113404276133577e-05,0.016238097758904512
2024-04-02 12:06:00,7618.942926759619,7729.06781809006,7610.461437213446,7709.5360454084275,0.0022094221904608853,0.018447519949365398
2024-04-02 12:16:00,7611.096615907661,7729.756889265196,7606.876164547162,7706.895386229645,-0.0003425772321328457,0.018104942717232553
2024-04-02 12:26:00,7605.561489875819,7738.005386321989,7601.604184241884,7710.931520738249,0.0005235672478562991,0.018628509965088854
2024-04-02 12:36:00,7611.148026982449,7750.180834975498,7610.386859561615,7719.423130021583,0.0011006370667112709,0.019729147031800124
2024-04-02 12:46:00,7608.546267008967,7742.758178298647,7604.200392442071,7714.43874674346,-0.0006459023012138852,0.01908324473058624
2024-04-02 12:56:00,7628.768211338977,7748.567943601595,7620.496426881349,7727.311966201631,0.0016673268050690024,0.02075057153565524
2024-04-02 13:06:00,7642.102767881601,7767.154373705476,7636.303536636173,7746.71980761297,0.0025084414807535114,0.02325901301640875
2024-04-02 13:16:00,7647.254805520695,7765.74962372732,7643.360582936145,7744.597492383599,-0.0002740006161579295,0.02298501240025082
2024-04-02 13:26:00,7631.76305378707,7751.350257099642,7628.763216733074,7727.722092855392,-0.0021813673285178766,0.020803645071732945
2024-04-02 13:36:00,7625.370561159123,7737.400115716926,7620.079949890768,7714.182356926622,-0.0017536359511391261,0.01905000912059382
2024-04-02 13:46:00,7631.566926622448,7735.212412500366,7621.750378161838,7717.958788156519,0.0004894241531070423,0.019539433273700862
2024-04-02 13:56:00,7638.738133688939,7749.455695616101,7630.892278134224,7730.698555915324,0.0016493045787686715,0.021188737852469535
2024-04-02 14:06:00,7649.954765168486,7738.622293221097,7635.956825214846,7727.184436797327,-0.0004546701744593859,0.02073406767801015
2024-04-02 14:16:00,7654.145433299283,7739.050610049633,7640.401892845868,7727.339735069462,2.0097451129958826e-05,0.02075416512914011
2024-04-02 14:26:00,7628.705589476325,7729.817907325822,7617.320658487876,7711.824195313643,-0.0020098944539906063,0.018744270675149503
2024-04-02 14:36:00,7624.893008448824,7735.498706859656,7614.315513242474,7715.014305075722,0.00041357920580682494,0.019157849880956326
2024-04-02 14:46:00,7609.228502544652,7727.856805084028,7602.2380360423,7705.173576851041,-0.001276343665324339,0.017881506215631986
2024-04-02 14:56:00,7612.724707525898,7723.603170811778,7603.37126141833,7704.903233191873,-3.508660761749654e-05,0.017846419608014488
2024-04-02 15:06:00,7608.372141262031,7716.910351101537,7598.249381348505,7700.1524578605,-0.0006167813446775918,0.017229638263336896
2024-04-02 15:16:00,7616.430900124923,7728.663569387209,7601.312558181208,7714.122402777893,0.001812598888830822,0.01904223715216772
2024-04-02 15:26:00,7632.518767011742,7737.212498745813,7619.59307420601,7726.250522011881,0.001570962280164606,0.020613199432332325
2024-04-02 15:36:00,7620.244646807832,7735.040587223761,7605.086357987959,7722.793634870855,-0.0004475211752410302,0.020165678257091296
2024-04-02 15:46:00,7609.776538237769,7743.675585896405,7602.222790068478,7722.7076728430675,-1.1131011687628064e-05,0.020154547245403668
2024-04-02 15:56:00,7592.831294347767,7739.763713076298,7586.148962576231,7713.364564392449,-0.0012105553081131239,0.018943991937290544
2024-04-02 16:06:00,7606.068276835239,7737.119692931071,7594.806395436186,7717.927214075328,0.0005913503394715439,0.01953534227676209
2024-04-02 16:16:00,7614.432857935423,7732.694116664332,7600.614592024853,7720.2862494817555,0.0003056098984971031,0.01984095217525919
2024-04-02 16:26:00,7598.922759525622,7738.2657873401795,7593.88656351557,7718.705703853045,-0.0002047472579828518,0.01963620491727634
2024-04-02 16:36:00,7570.255549837451,7722.438421039345,7568.183031688731,7696.0662702358995,-0.0029373707159895458,0.016698834201286792
2024-04-02 16:46:00,7551.100182732358,7706.634236475373,7558.692814016773,7678.065817412549,-0.0023416555739161214,0.014357178627370671
2024-04-02 16:56:00,7558.498725817759,7706.027670115621,7560.651270447185,7678.895489763434,0.00010805163014964683,0.014465230257520318
2024-04-02 17:06:00,7528.140237262545,7691.9270395796975,7537.133156952534,7655.2200634959645,-0.0030879440027852196,0.011377286254735098
2024-04-02 17:16:00,7521.511010643041,7673.217875274046,7524.487506850381,7636.675789948832,-0.002425373912472288,0.00895191234226281
2024-04-02 17:26:00,7527.465723459917,7672.195171638649,7526.798673713262,7638.000368938208,0.0001734346416144312,0.009125346983877241
2024-04-02 17:36:00,7528.721936387778,7672.474091335891,7525.837923861031,7640.359035398185,0.00030875912999475615,0.009434106113871998
2024-04-02 17:46:00,7532.346551540407,7682.815019781071,7530.113381147939,7649.502832576509,0.0011960602845652352,0.010630166398437233
2024-04-02 17:56:00,7540.956526438223,7680.399690946315,7539.117759414617,7648.8709577315485,-8.260679912529624e-05,0.010547559599311937
2024-04-02 18:06:00,7533.051269637852,7671.692156693549,7529.7146457024255,7637.004415254271,-0.0015526156757832196,0.008994943923528717
2024-04-02 18:16:00,7541.643290186241,7675.641866016423,7534.895354603714,7644.765657959824,0.0010157518841960682,0.010010695807724785
2024-04-02 18:26:00,7545.396476335234,7677.922910706837,7536.194245466178,7649.336333279966,0.0005977043253448633,0.010608400133069648
2024-04-02 18:36:00,7537.391133007664,7676.804970243652,7529.557343287433,7644.19373832251,-0.0006725190491932558,0.009935881083876393
2024-04-03 10:05:00,7548.689275194471,7684.600793645103,7539.373187700681,7653.216069110941,0.0011795894792868081,0.0111154705631632
2024-04-03 10:15:00,7539.214982208696,7686.237214496943,7530.764211744512,7649.343237904568,-0.0005061677868857251,0.010609302776277476
2024-04-03 12:17:00,7534.630501945268,7691.666218292917,7527.155314173198,7650.140263960835,0.00010418992992693392,0.010713492706204409
2024-04-03 12:27:00,7547.743540862752,7712.021915074093,7540.713611455021,7668.188530111671,0.002356428660714886,0.013069921366919295
2024-04-03 12:37:00,7554.454141132094,7714.895347836087,7547.358670120191,7674.586328336421,0.0008339819432397984,0.013903903310159093
2024-04-03 12:47:00,7560.717486820412,7720.914332136139,7552.945511030901,7681.560890977259,0.0009083740889968584,0.014812277399155952
2024-04-03 12:57:00,7557.405548085437,7727.38341253685,7551.101796557287,7685.970280526422,0.0005738579113274485,0.0153861353104834
2024-04-03 13:07:00,7554.888645439387,7736.021137693691,7552.852434770832,7690.190119811685,0.0005488807714457351,0.015935016081929133
2024-04-03 13:17:00,7536.53146164989,7739.315457882612,7542.0720064610705,7683.328908789226,-0.0008926012925527785,0.015042414789376355
2024-04-03 13:27:00,7537.974486649902,7738.683782537815,7543.783679120477,7682.559102732451,-0.00010019675489532457,0.01494221803448103
2024-04-03 13:37:00,7543.706197703536,7742.326369520796,7548.494213864807,7685.801100818942,0.0004219055373043216,0.01536412357178535
2024-04-03 13:47:00,7547.331274729993,7732.354421869857,7547.633113184696,7679.989030690405,-0.0007564948311767903,0.01460762874060856
2024-04-03 13:57:00,7542.353338798823,7726.031096848453,7538.845168687893,7675.855112695909,-0.0005384162610353951,0.014069212479573165
2024-04-03 14:07:00,7546.66858454716,7726.651220527759,7544.071655417055,7678.377943205512,0.0003286169388103503,0.014397829418383516
2024-04-03 14:17:00,7549.139241767497,7730.332747226546,7545.867627840477,7680.713900234489,0.00030417905834531525,0.01470200847672883
2024-04-03 14:27:00,7545.692634502065,7736.926954356973,7546.569957862159,7682.428383610606,0.00022319436369942587,0.014925202840428257
2024-04-03 14:37:00,7520.849650592625,7722.613827210707,7524.606729622955,7662.248162831073,-0.00263025842907648,0.012294944411351778
2024-04-03 14:47:00,7511.066981178024,7715.705916230259,7514.519996441025,7654.634806302391,-0.0009941131196241273,0.01130083129172765
2024-04-03 14:57:00,7505.761969521195,7704.836202173971,7508.993981590614,7643.602417079246,-0.0014423088065071718,0.009858522485220478
2024-04-03 15:07:00,7489.89258959521,7689.807416887833,7492.913444786534,7624.92930174108,-0.0024459620599711148,0.007412560425249364
2024-04-03 15:17:00,7476.522683546554,7685.070265105579,7479.570439628769,7615.901505068352,-0.0011846857750767003,0.0062278746501726635
2024-04-03 15:27:00,7465.273900954165,7673.943531217146,7470.515073005808,7603.121034830861,-0.0016795393013319714,0.004548335348840692
2024-04-03 15:37:00,7474.896934179642,7673.41983372818,7476.42393697067,7607.363827019139,0.000557877324339464,0.005106212673180156
2024-04-03 15:47:00,7463.049426043224,7671.943143061394,7468.844643599255,7602.291137762904,-0.0006670354397999962,0.00443917723338016
2024-04-03 15:57:00,7456.203198961577,7669.113430264816,7463.690684047215,7595.480326032686,-0.0008962909071755523,0.0035428863262046075
2024-04-03 16:07:00,7437.199506391243,7666.460278541506,7446.807982047876,7587.459256625685,-0.0010565898796538495,0.002486296446550758
2024-04-03 16:17:00,7435.595951272437,7669.213525430908,7444.06855641525,7590.993842370687,0.00046573729033381697,0.002952033736884575
2024-04-03 16:27:00,7436.013903091351,7673.933645411262,7448.122204365546,7593.861869305259,0.00037774833335696965,0.0033297820702415442
2024-04-03 16:37:00,7434.233006161594,7670.320203626959,7445.504245307301,7592.302402252671,-0.00020537998011652603,0.003124402090125018
2024-04-03 16:47:00,7445.153421074382,7673.389041847717,7452.194888052528,7600.033019269681,0.0010176997110375717,0.00414210180116259
2024-04-03 16:57:00,7454.629008578666,7690.700196481461,7463.427201476241,7613.952222674983,0.0018297910859729931,0.005971892887135583
2024-04-03 17:07:00,7428.093433402338,7688.917890594855,7444.080882102988,7597.187905930463,-0.0022042165663236483,0.003767676320811935
2024-04-03 17:17:00,7418.821981988261,7682.244208067374,7431.937468680453,7589.888745374515,-0.0009612331965595602,0.0028064431242523745
2024-04-03 17:27:00,7426.776958903631,7677.995066171674,7438.370723770105,7590.852922555341,0.00012702636053143996,0.0029334694847838144
2024-04-03 17:37:00,7417.413018974435,7679.360709573751,7434.105138891662,7587.032317694999,-0.0005034436458785228,0.0024300258389052917
2024-04-03 17:47:00,7418.740169435912,7686.106260380113,7432.288533790423,7594.309160430452,0.0009586561639807671,0.003388682002886059
2024-04-03 17:57:00,7426.433580232391,7698.102807801525,7444.664780225973,7605.679417673656,0.001496087882644809,0.004884769885530868
2024-04-03 18:07:00,7422.368117430668,7701.469085099103,7441.04329684378,7605.412141934439,-3.514221687468744e-05,0.00484962766865618
2024-04-03 18:17:00,7411.10449835631,7701.223087012239,7431.409901991501,7599.751469596253,-0.0007445724024188089,0.004105055266237371
2024-04-03 18:27:00,7405.067789082651,7719.317824903333,7429.356531961956,7611.165612944021,0.001500783342413567,0.005605838608650939
2024-04-03 18:37:00,7429.761992845182,7727.277126488567,7439.582687638091,7626.451638715645,0.0020063544905919435,0.007612193099242883
2024-04-04 10:06:00,7449.314088270838,7745.901810650042,7456.819708901098,7643.87077289738,0.0022814373223677318,0.009893630421610615
2024-04-04 10:16:00,7450.804320572041,7743.290313600652,7457.417949484879,7643.539329280857,-4.336164390966459e-05,0.009850268777700951
2024-04-04 10:26:00,7425.329962185053,7727.888382099135,7436.932508831647,7621.017122625448,-0.0029509174498216907,0.00689935132787926
2024-04-04 10:36:00,7403.675834514812,7724.404903205315,7418.151146699543,7610.744751667548,-0.0013488094942716029,0.005550541833607657
2024-04-04 10:46:00,7374.749474792921,7709.518593961478,7393.240545365907,7584.849766497873,-0.0034082260098570343,0.0021423158237506225
2024-04-04 10:56:00,7363.113499015262,7705.671813114187,7381.1569031049,7578.45255700105,-0.0008437752858695187,0.0012985405378811037
2024-04-04 11:06:00,7353.110115504937,7706.966318002722,7373.780349793431,7575.500469009015,-0.0003896129312677005,0.0009089276066134033
2024-04-04 11:16:00,7358.24454043808,7711.79037519598,7378.605571087918,7582.465989304978,0.0009190574217741165,0.0018279850283875198
2024-04-04 11:26:00,7370.753147421399,7725.596183170943,7390.393273761413,7598.015234436456,0.002048584671363083,0.003876569699750603
2024-04-04 11:36:00,7380.848941580186,7736.223322345196,7400.306106391414,7610.232507938008,0.0016066645331690777,0.00548323423291968
2024-04-04 11:46:00,7384.080820233658,7743.911961358334,7404.325533562948,7617.133599014751,0.0009064064659312915,0.006389640698850971
2024-04-04 11:56:00,7406.085432695547,7751.298455384752,7421.909792212738,7632.653091746926,0.002035372481550356,0.008425013180401328
2024-04-04 12:06:00,7390.634484112297,7735.486971473464,7411.073768221213,7614.512928949725,-0.002379481056558824,0.006045532123842503
2024-04-04 12:16:00,7394.137800264728,7728.003677247279,7407.697483659695,7614.698827242064,2.4413383348347452e-05,0.00606994550719085
2024-04-04 12:26:00,7404.580245958042,7740.459439460212,7416.972148280902,7630.08671645248,0.002018774799076051,0.008088720306266901
2024-04-04 12:36:00,7411.420067812808,7746.98858558552,7424.095598446584,7638.107538124428,0.0010506576319436523,0.009139377938210553
2024-04-04 12:46:00,7413.801129988208,7744.449021121451,7429.024626540669,7634.826127723985,-0.0004297027045002145,0.00870967523371034
2024-04-04 12:56:00,7389.716498628593,7726.474674932304,7407.991700080037,7610.625128872101,-0.0031748511438259726,0.005534824089884366
2024-04-04 13:06:00,7392.570701201393,7732.466825957313,7407.580559899065,7617.74400605256,0.0009349494533463152,0.006469773543230682
2024-04-04 13:16:00,7411.605573736793,7735.31338954802,7422.462010930477,7629.775814893948,0.0015781991405807705,0.008047972683811452
2024-04-04 13:26:00,7416.851830874398,7734.348344952263,7427.503633252898,7630.959578798061,0.0001551385140949123,0.008203111197906364
2024-04-04 13:36:00,7410.546867795538,7742.306049540572,7422.4953051737075,7633.59240188997,0.00034495910804952364,0.008548070305955887
2024-04-04 13:46:00,7419.367228815456,7749.518981986619,7431.521638398148,7642.608798362446,0.0011804502181247615,0.009728520524080648
2024-04-04 13:56:00,7430.389035722827,7749.300245389711,7439.284631806777,7649.949150438444,0.000959990168329149,0.010688510692409796
2024-04-04 14:06:00,7448.489697106085,7764.517178677091,7454.865738168286,7667.553158429024,0.002298549121945716,0.012987059814355512
2024-04-04 14:16:00,7446.422037822114,7774.735599857651,7456.613374009636,7672.251414408286,0.000612557494310105,0.013599617308665617
2024-04-04 14:26:00,7440.376159532619,7761.54418909832,7448.30528571212,7661.278546681009,-0.0014312255075245495,0.012168391801141067
2024-04-04 14:36:00,7418.66931135723,7763.554356325147,7429.68871417047,7653.281077674498,-0.0010444269936146695,0.011123964807526398
2024-04-04 14:46:00,7417.388731272814,7767.74451477892,7428.490068482801,7657.449676706348,0.0005445330078269088,0.011668497815353307
2024-04-04 14:56:00,7416.191429784286,7766.684869631133,7428.650538836124,7655.851601138733,-0.00020871731632800874,0.011459780499025298
2024-04-04 15:06:00,7407.810436841684,7761.257627357498,7419.503424181836,7649.859186574194,-0.0007830299361895539,0.010676750562835744
2024-04-04 15:16:00,7413.315995220155,7776.430246199845,7424.705462642606,7663.370898494914,0.0017647113446581683,0.012441461907493912
2024-04-04 15:26:00,7433.327089774782,7788.027701411693,7441.936734070869,7680.536916966322,0.0022375037493128232,0.014678965656806736
2024-04-04 15:36:00,7450.674261430277,7805.205959549215,7457.103416866996,7700.96533020319,0.002656232781398887,0.017335198438205624
2024-04-04 15:46:00,7454.1785973514225,7822.011266665553,7465.480705286932,7714.350797277104,0.0017366455968031889,0.019071844035008813
2024-04-04 15:56:00,7440.708995364973,7810.692353605911,7454.475285742262,7699.627411434233,-0.0019103945939707555,0.017161449441038056
2024-04-04 16:06:00,7448.286716179847,7801.454001016682,7456.33772758182,7697.1076376972,-0.00032731273890071835,0.016834136702137337
2024-04-04 16:16:00,7445.037846618785,7808.45136801075,7454.316002117877,7702.709674048793,0.000727545851394979,0.017561682553532316
2024-04-04 16:26:00,7445.728184744157,7814.410991656126,7455.9605689995615,7706.189756597969,0.00045169775090154194,0.01801338030443386
2024-04-04 16:36:00,7435.82411671142,7808.691558345243,7447.5246529874275,7697.95607868261,-0.001069021130743423,0.016944359173690436
2024-04-04 16:46:00,7436.403465526484,7808.181401034174,7446.629728506634,7696.463811530438,-0.00019387117767190293,0.016750487996018533
2024-04-04 16:56:00,7435.676554817796,7803.068485786956,7442.457896912674,7693.523584881889,-0.0003820960483705325,0.016368391947648
2024-04-04 17:06:00,7415.444476557948,7794.123298343971,7426.946315860298,7678.415928780085,-0.001965615458295825,0.014402776489352176
2024-04-04 17:16:00,7417.32694852862,7782.708343147793,7422.844126540163,7672.255216689833,-0.00080266359205187,0.013600112897300306
2024-04-04 17:26:00,7406.774551275577,7772.216058430517,7414.473985319976,7662.587163524365,-0.001260926484501462,0.012339186412798844
2024-04-04 17:36:00,7400.355142845025,7768.096756759622,7406.829225502248,7657.680011339141,-0.0006406092396471693,0.011698577173151675
2024-04-04 17:46:00,7416.407571822342,7776.808560954631,7420.442604078809,7671.908977392073,0.0018564059544928966,0.013554983127644572
2024-04-04 17:56:00,7415.104756059733,7767.448149687118,7420.952510629021,7662.64500322538,-0.0012082484179735575,0.012346734709671014
2024-04-04 18:06:00,7395.052766442493,7748.179929385604,7400.771966288264,7641.996064963797,-0.0026983907298265804,0.009648343979844435
2024-04-04 18:16:00,7392.930461120079,7751.967451174471,7394.07923971872,7645.098123745638,0.00040584021870034855,0.010054184198544784
2024-04-04 18:26:00,7407.900551373275,7761.952104871942,7408.917617620653,7658.515354777157,0.001753472732193747,0.011807656930738531
2024-04-04 18:36:00,7409.398436798659,7753.949695821767,7410.827442129877,7654.448355104952,-0.0005311838837844896,0.011276473046954042
2024-04-05 10:05:00,7419.471002661055,7765.075845089799,7418.0478048758305,7662.634218989076,0.0010688542839479855,0.012345327330902028
2024-04-05 10:15:00,7423.221930182919,7765.952363851798,7419.703441328277,7664.296466601682,0.00021690547875797119,0.012562232809659998
2024-04-05 10:25:00,7429.864876622827,7763.632908716562,7423.517976355429,7665.343731498081,0.00013663267819660616,0.012698865487856604
2024-04-05 10:35:00,7432.065613911924,7767.0821246414735,7427.117249916577,7669.869044849443,0.0005901859398646487,0.013289051427721252
2024-04-05 10:45:00,7415.795476362243,7769.590954241343,7416.861248836057,7664.595028369176,-0.000687864494388274,0.012601186933332979
2024-04-05 10:55:00,7402.266878629938,7763.783636253666,7404.41922624035,7653.33053044612,-0.0014707605034844546,0.011130426429848524
